Chain,Type,Token Symbol,Value
boba,Claimed Fees,NETH,28049.06127547948
boba,Claimed Fees,NUSD,0.0
boba,Claimed Fees,USDC,0.0
boba,Claimed Fees,USDT,0.0
boba,Claimed Fees,WETH,0.0
boba,Swap Unclaimed Fees,DAI,5293.247340439237
boba,Swap Unclaimed Fees,USDC,15200.603210741312
boba,Swap Unclaimed Fees,USDT,5944.411914630028
boba,Swap Unclaimed Fees,WETH,6773.509871325926
boba,Swap Unclaimed Fees,nETH,6991.3747167356805
boba,Swap Unclaimed Fees,nUSD,17132.557940962168
boba,Unclaimed Fees,DAI,0.0
boba,Unclaimed Fees,ETH,0.0
boba,Unclaimed Fees,NETH,13032.495424564251
boba,Unclaimed Fees,NUSD,122016.1952824054
boba,Unclaimed Fees,USDC,0.0
boba,Unclaimed Fees,USDT,0.0
boba,Unclaimed Fees,WETH,0.0
bsc,Claimed Fees,BSC-USD,63900.72540052871
bsc,Claimed Fees,BUSD,0.0
bsc,Claimed Fees,HIGH,5899.384291823406
bsc,Claimed Fees,NUSD,0.0
bsc,Claimed Fees,SYN,427.18017073101424
bsc,Claimed Fees,USDC,71262.42567384025
bsc,Claimed Fees,USDT,63900.72540052871
bsc,Unclaimed Fees,BSC-USD,0.0
bsc,Unclaimed Fees,BUSD,0.0
bsc,Unclaimed Fees,HIGH,3487.231024750509
bsc,Unclaimed Fees,NUSD,23585.17601871459
bsc,Unclaimed Fees,SYN,5222.003887436036
bsc,Unclaimed Fees,USDC,0.0
bsc,Unclaimed Fees,USDT,0.0
canto,Claimed Fees,ETH,0.0
canto,Claimed Fees,NETH,0.0
canto,Claimed Fees,NOTE,0.0
canto,Claimed Fees,NUSD,0.0
canto,Claimed Fees,USDC,0.0
canto,Claimed Fees,USDT,0.0
canto,Unclaimed Fees,ETH,0.0
canto,Unclaimed Fees,NETH,0.0
canto,Unclaimed Fees,NOTE,0.0
canto,Unclaimed Fees,NUSD,0.0
canto,Unclaimed Fees,USDC,0.0
canto,Unclaimed Fees,USDT,0.0
cronos,Claimed Fees,NUSD,0.0
cronos,Claimed Fees,USDC,0.0
cronos,Swap Unclaimed Fees,USDC,1197.6115391835
cronos,Swap Unclaimed Fees,nUSD,1204.3630252849682
cronos,Unclaimed Fees,NUSD,20307.255603719597
cronos,Unclaimed Fees,USDC,0.0
dogechain,Claimed Fees,DAI,0.0
dogechain,Claimed Fees,FRAX,0.0
dogechain,Claimed Fees,USDC,0.0
dogechain,Claimed Fees,USDT,0.0
dogechain,Claimed Fees,WBTC,0.0
dogechain,Claimed Fees,WETH,0.0
dogechain,Unclaimed Fees,DAI,455.64209832584606
dogechain,Unclaimed Fees,FRAX,14.005479746400985
dogechain,Unclaimed Fees,USDC,2309.692702334262
dogechain,Unclaimed Fees,USDT,838.874699005464
dogechain,Unclaimed Fees,WBTC,77.7557841
dogechain,Unclaimed Fees,WETH,1407.7977132154815
ethereum,Claimed Fees,DAI,14064.661221201191
ethereum,Claimed Fees,ETH,0.0
ethereum,Claimed Fees,FRAX,26236.872855293117
ethereum,Claimed Fees,GOHM,36599.0206358032
ethereum,Claimed Fees,HIGH,8714.787029074314
ethereum,Claimed Fees,LINK,11.504
ethereum,Claimed Fees,NUSD,1096124.3244293
ethereum,Claimed Fees,SYN,440300.77721994027
ethereum,Claimed Fees,SYN-ETH Sushi LP,2177178.3548059403
ethereum,Claimed Fees,UNIDX,0.0
ethereum,Claimed Fees,USDC,8780.422210917244
ethereum,Claimed Fees,USDT,5849.542626045327
ethereum,Claimed Fees,WBTC,2259.0817674
ethereum,Claimed Fees,WETH,0.0
ethereum,Unclaimed Fees,DAI,119.94192
ethereum,Unclaimed Fees,ETH,0.0
ethereum,Unclaimed Fees,FRAX,0.0
ethereum,Unclaimed Fees,GOHM,2510.4250006258617
ethereum,Unclaimed Fees,HIGH,0.0
ethereum,Unclaimed Fees,LINK,0.0
ethereum,Unclaimed Fees,NUSD,173901.69813578663
ethereum,Unclaimed Fees,SYN,8007.091651033085
ethereum,Unclaimed Fees,SYN-ETH Sushi LP,0.0
ethereum,Unclaimed Fees,UNIDX,0.0
ethereum,Unclaimed Fees,USDC,1192.7791490676766
ethereum,Unclaimed Fees,USDT,302.945472402063
ethereum,Unclaimed Fees,WBTC,138.57
ethereum,Unclaimed Fees,WETH,99595.64689031258
fantom,Claimed Fees,FTM,0.0
fantom,Claimed Fees,GOHM,0.0
fantom,Claimed Fees,NETH,65722.89473133812
fantom,Claimed Fees,NUSD,0.0
fantom,Claimed Fees,SYN,2332.8604740600504
fantom,Claimed Fees,UNIDX,0.0
fantom,Claimed Fees,WFTM,532.4908812564485
fantom,Unclaimed Fees,FTM,0.0
fantom,Unclaimed Fees,GOHM,6111.151298312883
fantom,Unclaimed Fees,NETH,11659.992092465907
fantom,Unclaimed Fees,NUSD,191047.2125818905
fantom,Unclaimed Fees,SYN,15179.99868724914
fantom,Unclaimed Fees,UNIDX,0.0
fantom,Unclaimed Fees,WFTM,54.274653312306754
metis,Claimed Fees,METIS,13699.8
metis,Claimed Fees,NETH,0.0
metis,Claimed Fees,NUSD,0.0065389366384071
metis,Claimed Fees,SYN,3627.2976495637913
metis,Claimed Fees,WETH,0.0
metis,Claimed Fees,m.USDC,1342161.882570517
metis,Swap Unclaimed Fees,WETH,3094.702741798429
metis,Swap Unclaimed Fees,mUSDC,26054.120430234747
metis,Swap Unclaimed Fees,nETH,2942.903070297588
metis,Swap Unclaimed Fees,nUSD,25969.396928091104
metis,Unclaimed Fees,METIS,0.0
metis,Unclaimed Fees,NETH,16199.4589295387
metis,Unclaimed Fees,NUSD,101400.81138318696
metis,Unclaimed Fees,SYN,445.37879453538017
metis,Unclaimed Fees,WETH,0.0
metis,Unclaimed Fees,m.USDC,0.0
moonbeam,Claimed Fees,MOVR,0.0
moonbeam,Claimed Fees,WETH,0.0
moonbeam,Unclaimed Fees,MOVR,178.06859594226466
moonbeam,Unclaimed Fees,WETH,0.0
moonriver,Claimed Fees,MOVR,0.0
moonriver,Claimed Fees,USDC,0.0
moonriver,Claimed Fees,WETH,0.0
moonriver,Unclaimed Fees,MOVR,181.7650900094552
moonriver,Unclaimed Fees,USDC,0.0
moonriver,Unclaimed Fees,WETH,0.0
optimism,CCTP Unclaimed Fees,USDC,0.0
optimism,Claimed Fees,DAI,0.0
optimism,Claimed Fees,ETH,0.0
optimism,Claimed Fees,GOHM,0.0
optimism,Claimed Fees,NETH,6505.7823367990895
optimism,Claimed Fees,NUSD,0.0
optimism,Claimed Fees,OP,0.0
optimism,Claimed Fees,SUSD,0.0
optimism,Claimed Fees,SYN,0.0
optimism,Claimed Fees,UNIDX,0.0
optimism,Claimed Fees,USDC,0.0
optimism,Claimed Fees,USDC.e,0.0
optimism,Claimed Fees,USDT,0.0
optimism,Claimed Fees,WETH,0.0
optimism,Swap Unclaimed Fees,USDC,10461.021698127
optimism,Swap Unclaimed Fees,WETH,12833.674873479957
optimism,Swap Unclaimed Fees,nETH,12246.248182183648
optimism,Swap Unclaimed Fees,nUSD,9485.653715755074
optimism,Unclaimed Fees,DAI,0.0
optimism,Unclaimed Fees,ETH,0.0
optimism,Unclaimed Fees,GOHM,1712.3625528237733
optimism,Unclaimed Fees,NETH,93112.7487432014
optimism,Unclaimed Fees,NUSD,101164.40888556196
optimism,Unclaimed Fees,OP,0.0
optimism,Unclaimed Fees,SUSD,0.0
optimism,Unclaimed Fees,SYN,1700.242327011811
optimism,Unclaimed Fees,UNIDX,0.0
optimism,Unclaimed Fees,USDC,0.0
optimism,Unclaimed Fees,USDC.e,0.0
optimism,Unclaimed Fees,USDT,0.0
optimism,Unclaimed Fees,WETH,0.0
polygon,CCTP Unclaimed Fees,USDC,0.0
polygon,Claimed Fees,DAI,15549.412126587138
polygon,Claimed Fees,GOHM,1796.3906646511289
polygon,Claimed Fees,MATIC,0.0
polygon,Claimed Fees,NUSD,91155.70013286229
polygon,Claimed Fees,SYN,1207.0668355791129
polygon,Claimed Fees,USDC.e,32835.88730554583
polygon,Claimed Fees,USDT,19037.79946366242
polygon,Claimed Fees,WETH,0.0
polygon,Claimed Fees,WMATIC,21950.60548821316
polygon,Swap Unclaimed Fees,DAI,18967.045907394328
polygon,Swap Unclaimed Fees,USDC,48608.345136
polygon,Swap Unclaimed Fees,USDLP,0.0
polygon,Swap Unclaimed Fees,USDT,23196.395000417546
polygon,Swap Unclaimed Fees,nUSD,35058.83338385938
polygon,Unclaimed Fees,DAI,0.0
polygon,Unclaimed Fees,GOHM,2558.894693767156
polygon,Unclaimed Fees,MATIC,0.0
polygon,Unclaimed Fees,NUSD,60824.64557244847
polygon,Unclaimed Fees,SYN,1380.5181405903395
polygon,Unclaimed Fees,USDC.e,0.0
polygon,Unclaimed Fees,USDT,0.0
polygon,Unclaimed Fees,WETH,0.0
polygon,Unclaimed Fees,WMATIC,335.0333191061229
