Chain,Type,Token Symbol,Value
avax,Unclaimed Fees,USDT,0.0
avax,Unclaimed Fees,USDT.e,0.0
avax,Unclaimed Fees,WETH.e,0.0
boba,Claimed Fees,DAI,0.0
boba,Claimed Fees,ETH,0.0
boba,Claimed Fees,NETH,28866.60499202164
boba,Claimed Fees,NUSD,0.0
boba,Claimed Fees,USDC,0.0
boba,Claimed Fees,USDT,0.0
boba,Claimed Fees,WETH,0.0
boba,Swap Unclaimed Fees,DAI,5294.683117990736
boba,Swap Unclaimed Fees,USDC,15209.360598
boba,Swap Unclaimed Fees,USDT,5947.250616
boba,Swap Unclaimed Fees,WETH,6768.502267360883
boba,Swap Unclaimed Fees,nETH,6992.116526088809
boba,Swap Unclaimed Fees,nUSD,17141.64106811786
boba,Unclaimed Fees,DAI,0.0
boba,Unclaimed Fees,ETH,0.0
boba,Unclaimed Fees,NETH,14475.660912848743
boba,Unclaimed Fees,NUSD,122630.13226137398
boba,Unclaimed Fees,USDC,0.0
boba,Unclaimed Fees,USDT,0.0
boba,Unclaimed Fees,WETH,0.0
bsc,Claimed Fees,BSC-USD,63871.83929737905
bsc,Claimed Fees,BUSD,0.0
bsc,Claimed Fees,HIGH,2431.645855052658
bsc,Claimed Fees,NUSD,0.0
bsc,Claimed Fees,SYN,143.544885542431
bsc,Claimed Fees,USDC,71172.96924229688
bsc,Claimed Fees,USDT,63871.83929737905
bsc,Unclaimed Fees,BSC-USD,0.0
bsc,Unclaimed Fees,BUSD,35.965660562593094
bsc,Unclaimed Fees,HIGH,2663.6889471411955
bsc,Unclaimed Fees,NUSD,142658.48295475513
bsc,Unclaimed Fees,SYN,2214.5348511524603
bsc,Unclaimed Fees,USDC,0.0
bsc,Unclaimed Fees,USDT,0.0
canto,Claimed Fees,ETH,0.0
canto,Claimed Fees,NETH,0.0
canto,Claimed Fees,NOTE,0.0
canto,Claimed Fees,NUSD,0.0
canto,Claimed Fees,USDC,0.0
canto,Claimed Fees,USDT,0.0
canto,Unclaimed Fees,ETH,0.0
canto,Unclaimed Fees,NETH,9325.901476217734
canto,Unclaimed Fees,NOTE,0.0
canto,Unclaimed Fees,NUSD,115880.24274093538
canto,Unclaimed Fees,USDC,0.0
canto,Unclaimed Fees,USDT,0.0
cronos,Claimed Fees,NUSD,0.0
cronos,Claimed Fees,USDC,0.0
cronos,Swap Unclaimed Fees,USDC,1287.432488
cronos,Swap Unclaimed Fees,nUSD,1293.6930422872315
cronos,Unclaimed Fees,NUSD,23775.90216607522
cronos,Unclaimed Fees,USDC,0.0
dogechain,Claimed Fees,DAI,0.0
dogechain,Claimed Fees,FRAX,0.0
dogechain,Claimed Fees,USDC,0.0
dogechain,Claimed Fees,USDT,0.0
dogechain,Claimed Fees,WBTC,0.0
dogechain,Claimed Fees,WETH,0.0
dogechain,Unclaimed Fees,DAI,455.71503636358847
dogechain,Unclaimed Fees,FRAX,13.954556
dogechain,Unclaimed Fees,USDC,2316.437365716934
dogechain,Unclaimed Fees,USDT,845.08569498721
dogechain,Unclaimed Fees,WBTC,87.69105511409981
dogechain,Unclaimed Fees,WETH,1471.175465739423
ethereum,Claimed Fees,DAI,14396.80573669136
ethereum,Claimed Fees,ETH,0.0
ethereum,Claimed Fees,FRAX,26440.50211896317
ethereum,Claimed Fees,GOHM,52682.58181805984
ethereum,Claimed Fees,HIGH,3628.91651736038
ethereum,Claimed Fees,LINK,18.77430698188661
ethereum,Claimed Fees,NUSD,633441.7988749889
ethereum,Claimed Fees,SYN,15364.841103845089
ethereum,Claimed Fees,SYN-ETH Sushi LP,1337549.351099601
ethereum,Claimed Fees,UNIDX,0.0
ethereum,Claimed Fees,USDC,49142.995341662696
ethereum,Claimed Fees,USDT,6769.189468607475
ethereum,Claimed Fees,WBTC,2913.1468174816578
ethereum,Claimed Fees,WETH,0.0
ethereum,Unclaimed Fees,DAI,89.97084
ethereum,Unclaimed Fees,ETH,0.0
ethereum,Unclaimed Fees,FRAX,99.6754
ethereum,Unclaimed Fees,GOHM,3826.429509664107
ethereum,Unclaimed Fees,HIGH,76.54200913356462
ethereum,Unclaimed Fees,LINK,4.693576745471653
ethereum,Unclaimed Fees,NUSD,131632.22540038012
ethereum,Unclaimed Fees,SYN,2038.75458
ethereum,Unclaimed Fees,SYN-ETH Sushi LP,0.0
ethereum,Unclaimed Fees,UNIDX,119.07
ethereum,Unclaimed Fees,USDC,269.68539451275655
ethereum,Unclaimed Fees,USDT,59.9667
ethereum,Unclaimed Fees,WBTC,117.20687066379422
ethereum,Unclaimed Fees,WETH,235025.58232567884
fantom,Claimed Fees,FTM,0.0
fantom,Claimed Fees,GOHM,0.0
fantom,Claimed Fees,NETH,69556.30129818924
fantom,Claimed Fees,NUSD,25094.4694043206
fantom,Claimed Fees,SYN,783.9085535322553
fantom,Claimed Fees,UNIDX,0.0
fantom,Claimed Fees,WFTM,250.826747189992
fantom,Unclaimed Fees,FTM,0.0
fantom,Unclaimed Fees,GOHM,6929.015436254647
fantom,Unclaimed Fees,NETH,13594.749960827616
fantom,Unclaimed Fees,NUSD,208222.1405572705
fantom,Unclaimed Fees,SYN,5259.947072054489
fantom,Unclaimed Fees,UNIDX,0.378
fantom,Unclaimed Fees,WFTM,38.872219263495
metis,Claimed Fees,METIS,22210.65
metis,Claimed Fees,NETH,0.0
metis,Claimed Fees,NUSD,0.0065307282462253
metis,Claimed Fees,SYN,1218.8768618261167
metis,Claimed Fees,WETH,0.0
metis,Claimed Fees,m.USDC,1340477.0534135946
metis,Swap Unclaimed Fees,WETH,3649.990778381133
metis,Swap Unclaimed Fees,mUSDC,28929.566889
metis,Swap Unclaimed Fees,nETH,3498.0292857173413
metis,Swap Unclaimed Fees,nUSD,28789.88504321748
metis,Unclaimed Fees,METIS,0.0
metis,Unclaimed Fees,NETH,20330.022800686544
metis,Unclaimed Fees,NUSD,119817.10038596872
metis,Unclaimed Fees,SYN,227.8203652591673
metis,Unclaimed Fees,WETH,0.0
metis,Unclaimed Fees,m.USDC,0.0
moonbeam,Claimed Fees,MOVR,0.0
moonbeam,Claimed Fees,WETH,0.0
moonbeam,Unclaimed Fees,MOVR,81.34740094363204
moonbeam,Unclaimed Fees,WETH,68.7340885322826
moonriver,Claimed Fees,MOVR,0.0
moonriver,Claimed Fees,USDC,0.0
moonriver,Claimed Fees,WETH,0.0
moonriver,Unclaimed Fees,MOVR,83.983340546981
moonriver,Unclaimed Fees,USDC,0.0
moonriver,Unclaimed Fees,WETH,0.0
optimism,CCTP Unclaimed Fees,USDC,0.0
optimism,Claimed Fees,DAI,0.0
optimism,Claimed Fees,ETH,0.0
optimism,Claimed Fees,GOHM,0.0
optimism,Claimed Fees,NETH,6695.405847490007
optimism,Claimed Fees,NUSD,0.0
optimism,Claimed Fees,OP,209889.755707004
optimism,Claimed Fees,SUSD,0.0
optimism,Claimed Fees,SYN,0.0
optimism,Claimed Fees,UNIDX,0.0
optimism,Claimed Fees,USDC,0.0
optimism,Claimed Fees,USDC.e,0.0
optimism,Claimed Fees,USDT,0.0
optimism,Claimed Fees,WETH,0.0
optimism,Swap Unclaimed Fees,USDC,18590.41878
optimism,Swap Unclaimed Fees,WETH,16611.012464744363
optimism,Swap Unclaimed Fees,nETH,15961.816527066772
optimism,Swap Unclaimed Fees,nUSD,17947.03428112695
optimism,Unclaimed Fees,DAI,0.0
optimism,Unclaimed Fees,ETH,0.0
optimism,Unclaimed Fees,GOHM,1868.226966942344
optimism,Unclaimed Fees,NETH,119810.09575825864
optimism,Unclaimed Fees,NUSD,147278.05271264864
optimism,Unclaimed Fees,OP,0.0
optimism,Unclaimed Fees,SUSD,0.0
optimism,Unclaimed Fees,SYN,702.5162545057337
optimism,Unclaimed Fees,UNIDX,963.0871663307172
optimism,Unclaimed Fees,USDC,0.0
optimism,Unclaimed Fees,USDC.e,0.0
optimism,Unclaimed Fees,USDT,0.0
optimism,Unclaimed Fees,WETH,0.0
polygon,CCTP Unclaimed Fees,USDC,0.0
polygon,Claimed Fees,DAI,15551.901237256956
polygon,Claimed Fees,GOHM,1932.328592012901
polygon,Claimed Fees,MATIC,0.0
polygon,Claimed Fees,NUSD,91041.27147608256
polygon,Claimed Fees,SYN,405.609348530298
polygon,Claimed Fees,USDC.e,32794.66808970889
polygon,Claimed Fees,USDT,19029.193491889757
polygon,Claimed Fees,WETH,0.0
polygon,Claimed Fees,WMATIC,10061.96285414203
polygon,Swap Unclaimed Fees,DAI,25827.61535674723
polygon,Swap Unclaimed Fees,USDC,63662.718679
polygon,Swap Unclaimed Fees,USDLP,0.0
polygon,Swap Unclaimed Fees,USDT,33163.421412
polygon,Swap Unclaimed Fees,nUSD,41336.26396760709
polygon,Unclaimed Fees,DAI,0.0
polygon,Unclaimed Fees,GOHM,2866.678268973965
polygon,Unclaimed Fees,MATIC,0.0
polygon,Unclaimed Fees,NUSD,118425.64481272043
polygon,Unclaimed Fees,SYN,621.4186804855295
polygon,Unclaimed Fees,USDC.e,0.0
polygon,Unclaimed Fees,USDT,0.0
polygon,Unclaimed Fees,WETH,0.0
polygon,Unclaimed Fees,WMATIC,247.280197736
