Chain,Type,Token Symbol,Value
boba,Claimed Fees,ETH,0.0
boba,Claimed Fees,NETH,27743.019424462465
boba,Claimed Fees,NUSD,0.0
boba,Claimed Fees,USDC,0.0
boba,Claimed Fees,USDT,0.0
boba,Claimed Fees,WETH,0.0
boba,Swap Unclaimed Fees,DAI,5293.233223356634
boba,Swap Unclaimed Fees,USDC,15200.270867359031
boba,Swap Unclaimed Fees,USDT,5944.1612218075
boba,Swap Unclaimed Fees,WETH,6772.368184460546
boba,Swap Unclaimed Fees,nETH,6990.278967982512
boba,Swap Unclaimed Fees,nUSD,17132.304322197873
boba,Unclaimed Fees,DAI,0.0
boba,Unclaimed Fees,ETH,0.0
boba,Unclaimed Fees,NETH,12645.926165870496
boba,Unclaimed Fees,NUSD,122044.79063311646
boba,Unclaimed Fees,USDC,0.0
boba,Unclaimed Fees,USDT,0.0
boba,Unclaimed Fees,WETH,0.0
bsc,Claimed Fees,BSC-USD,63902.25917591719
bsc,Claimed Fees,BUSD,0.0
bsc,Claimed Fees,HIGH,7527.529777380404
bsc,Claimed Fees,NUSD,0.0
bsc,Claimed Fees,SYN,281.0395846035229
bsc,Claimed Fees,USDC,71398.50911688953
bsc,Claimed Fees,USDT,63902.25917591719
bsc,Unclaimed Fees,BSC-USD,0.0
bsc,Unclaimed Fees,BUSD,0.0
bsc,Unclaimed Fees,HIGH,4446.096791437925
bsc,Unclaimed Fees,NUSD,385054.460182654
bsc,Unclaimed Fees,SYN,2874.6900187303527
bsc,Unclaimed Fees,USDC,0.0
bsc,Unclaimed Fees,USDT,0.0
canto,Claimed Fees,ETH,0.0
canto,Claimed Fees,NETH,0.0
canto,Claimed Fees,NOTE,0.0
canto,Claimed Fees,NUSD,0.0
canto,Claimed Fees,USDC,0.0
canto,Claimed Fees,USDT,0.0
canto,Unclaimed Fees,ETH,0.0
canto,Unclaimed Fees,NETH,0.0
canto,Unclaimed Fees,NOTE,0.0
canto,Unclaimed Fees,NUSD,31852.706953302208
canto,Unclaimed Fees,USDC,0.0
canto,Unclaimed Fees,USDT,0.0
cronos,Claimed Fees,NUSD,0.0
cronos,Claimed Fees,USDC,0.0
cronos,Swap Unclaimed Fees,USDC,1175.520957555
cronos,Swap Unclaimed Fees,nUSD,1182.0139884569362
cronos,Unclaimed Fees,NUSD,19520.730325733897
cronos,Unclaimed Fees,USDC,0.0
dogechain,Claimed Fees,DAI,0.0
dogechain,Claimed Fees,FRAX,0.0
dogechain,Claimed Fees,USDC,0.0
dogechain,Claimed Fees,USDT,0.0
dogechain,Claimed Fees,WBTC,0.0
dogechain,Claimed Fees,WETH,0.0
dogechain,Unclaimed Fees,DAI,455.8627358900168
dogechain,Unclaimed Fees,FRAX,13.989532306886266
dogechain,Unclaimed Fees,USDC,2313.106067178
dogechain,Unclaimed Fees,USDT,838.8948340721519
dogechain,Unclaimed Fees,WBTC,77.75241732
dogechain,Unclaimed Fees,WETH,1387.2984666181703
ethereum,Claimed Fees,DAI,11449.024376592077
ethereum,Claimed Fees,ETH,0.0
ethereum,Claimed Fees,FRAX,26007.147591153807
ethereum,Claimed Fees,GOHM,28323.185826297304
ethereum,Claimed Fees,HIGH,11091.463305915611
ethereum,Claimed Fees,LINK,11.136
ethereum,Claimed Fees,NUSD,205019.45050272212
ethereum,Claimed Fees,SYN,828076.0561916647
ethereum,Claimed Fees,SYN-ETH Sushi LP,1665223.0687428147
ethereum,Claimed Fees,UNIDX,0.0
ethereum,Claimed Fees,USDC,0.0
ethereum,Claimed Fees,USDT,0.0
ethereum,Claimed Fees,WBTC,2155.13023248
ethereum,Claimed Fees,WETH,1303.9910854013217
ethereum,Unclaimed Fees,DAI,934.7631541043178
ethereum,Unclaimed Fees,ETH,0.0
ethereum,Unclaimed Fees,FRAX,99.92523076347332
ethereum,Unclaimed Fees,GOHM,6983.711012084516
ethereum,Unclaimed Fees,HIGH,28.48
ethereum,Unclaimed Fees,LINK,0.0
ethereum,Unclaimed Fees,NUSD,162710.81221397585
ethereum,Unclaimed Fees,SYN,7321.819385690085
ethereum,Unclaimed Fees,SYN-ETH Sushi LP,0.0
ethereum,Unclaimed Fees,UNIDX,0.0
ethereum,Unclaimed Fees,USDC,2786.6139506940003
ethereum,Unclaimed Fees,USDT,2226.429526171188
ethereum,Unclaimed Fees,WBTC,103.853718
ethereum,Unclaimed Fees,WETH,85420.2580412399
fantom,Claimed Fees,FTM,0.0
fantom,Claimed Fees,GOHM,0.0
fantom,Claimed Fees,NETH,65005.79563984878
fantom,Claimed Fees,NUSD,0.0
fantom,Claimed Fees,SYN,1534.7766200052556
fantom,Claimed Fees,UNIDX,0.0
fantom,Claimed Fees,WFTM,669.9279814984928
fantom,Unclaimed Fees,FTM,0.0
fantom,Unclaimed Fees,GOHM,5879.801973599919
fantom,Unclaimed Fees,NETH,10859.472888210152
fantom,Unclaimed Fees,NUSD,182677.75171053043
fantom,Unclaimed Fees,SYN,9905.810112073
fantom,Unclaimed Fees,UNIDX,0.0
fantom,Unclaimed Fees,WFTM,63.97519202966
metis,Claimed Fees,METIS,14536.000000000002
metis,Claimed Fees,NETH,0.0
metis,Claimed Fees,NUSD,37687.22781547569
metis,Claimed Fees,SYN,2386.380020688379
metis,Claimed Fees,WETH,0.0
metis,Claimed Fees,m.USDC,0.0
metis,Swap Unclaimed Fees,WETH,2941.631617406626
metis,Swap Unclaimed Fees,mUSDC,25448.288442262
metis,Swap Unclaimed Fees,nETH,2781.4401754980317
metis,Swap Unclaimed Fees,nUSD,25298.961933375413
metis,Unclaimed Fees,METIS,0.0
metis,Unclaimed Fees,NETH,15237.52350079957
metis,Unclaimed Fees,NUSD,97593.74185075438
metis,Unclaimed Fees,SYN,284.3251101086824
metis,Unclaimed Fees,WETH,0.0
metis,Unclaimed Fees,m.USDC,0.0
moonbeam,Claimed Fees,MOVR,0.0
moonbeam,Claimed Fees,WETH,0.0
moonbeam,Unclaimed Fees,MOVR,152.765865528496
moonbeam,Unclaimed Fees,WETH,0.0
moonriver,Claimed Fees,MOVR,0.0
moonriver,Claimed Fees,USDC,0.0
moonriver,Claimed Fees,WETH,0.0
moonriver,Unclaimed Fees,MOVR,154.8921474164041
moonriver,Unclaimed Fees,USDC,0.0
moonriver,Unclaimed Fees,WETH,0.0
optimism,CCTP Unclaimed Fees,USDC,0.0
optimism,Claimed Fees,DAI,0.0
optimism,Claimed Fees,ETH,0.0
optimism,Claimed Fees,GOHM,0.0
optimism,Claimed Fees,NETH,6434.798083561055
optimism,Claimed Fees,NUSD,0.0
optimism,Claimed Fees,OP,0.0
optimism,Claimed Fees,SUSD,0.0
optimism,Claimed Fees,SYN,0.0
optimism,Claimed Fees,UNIDX,0.0
optimism,Claimed Fees,USDC,0.0
optimism,Claimed Fees,USDC.e,0.0
optimism,Claimed Fees,USDT,0.0
optimism,Claimed Fees,WETH,0.0
optimism,Swap Unclaimed Fees,USDC,8543.226690999
optimism,Swap Unclaimed Fees,WETH,12141.743140723049
optimism,Swap Unclaimed Fees,nETH,11612.101584270284
optimism,Swap Unclaimed Fees,nUSD,7616.829985716977
optimism,Unclaimed Fees,DAI,0.0
optimism,Unclaimed Fees,ETH,0.0
optimism,Unclaimed Fees,GOHM,1655.8466103201342
optimism,Unclaimed Fees,NETH,86584.34563500647
optimism,Unclaimed Fees,NUSD,87993.76284995991
optimism,Unclaimed Fees,OP,0.0
optimism,Unclaimed Fees,SUSD,0.0
optimism,Unclaimed Fees,SYN,1076.4752097626215
optimism,Unclaimed Fees,UNIDX,0.0
optimism,Unclaimed Fees,USDC,0.0
optimism,Unclaimed Fees,USDC.e,0.0
optimism,Unclaimed Fees,USDT,0.0
optimism,Unclaimed Fees,WETH,0.0
polygon,CCTP Unclaimed Fees,USDC,0.0
polygon,Claimed Fees,DAI,15556.941686363338
polygon,Claimed Fees,GOHM,1753.7861487233365
polygon,Claimed Fees,MATIC,0.0
polygon,Claimed Fees,NUSD,91329.77197240958
polygon,Claimed Fees,SYN,794.1229141777055
polygon,Claimed Fees,USDC.e,32898.59104539001
polygon,Claimed Fees,USDT,19038.25641791584
polygon,Claimed Fees,WETH,0.0
polygon,Claimed Fees,WMATIC,20381.8757903588
polygon,Swap Unclaimed Fees,DAI,18155.972468267264
polygon,Swap Unclaimed Fees,USDC,46212.66154071174
polygon,Swap Unclaimed Fees,USDLP,0.0
polygon,Swap Unclaimed Fees,USDT,22187.729989
polygon,Swap Unclaimed Fees,nUSD,33456.295905091785
polygon,Unclaimed Fees,DAI,0.0
polygon,Unclaimed Fees,GOHM,2485.9200382616577
polygon,Unclaimed Fees,MATIC,0.0
polygon,Unclaimed Fees,NUSD,41047.06912077654
polygon,Unclaimed Fees,SYN,848.1343503174572
polygon,Unclaimed Fees,USDC.e,0.0
polygon,Unclaimed Fees,USDT,0.0
polygon,Unclaimed Fees,WETH,0.0
polygon,Unclaimed Fees,WMATIC,266.68971
